Year,State,CPI,Minimum_Wage_State,Minimum_Wage_Federal,Unemployment%_state,GDP_perCap,Inflation_rate,Federal_Interest_Rate,Unemployment_Rate_Federal,Real_GDP_%Change,LFPR,Poverty_Rate
2000,Georgia,172.2,5.15,5.15,3.6,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Hawaii,172.2,5.25,5.15,4.6,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Idaho,172.2,5.15,5.15,4.6,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Illinois,172.2,5.15,5.15,4.3,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Indiana,172.2,5.15,5.15,3.1,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Iowa,172.2,5.15,5.15,2.5,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Kansas,172.2,5.15,5.15,3.6,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Kentucky,172.2,5.15,5.15,4.1,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Louisiana,172.2,5.15,5.15,4.9,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Maine,172.2,5.15,5.15,3.7,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Maryland,172.2,5.15,5.15,3.3,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Massachusetts,172.2,6.0,5.15,3.1,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Michigan,172.2,5.15,5.15,3.3,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Minnesota,172.2,5.15,5.15,2.9,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Mississippi,172.2,5.15,5.15,5.4,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Missouri,172.2,5.15,5.15,3.0,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Montana,172.2,5.15,5.15,5.0,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Nebraska,172.2,5.15,5.15,2.7,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Nevada,172.2,5.15,5.15,3.9,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,New Hampshire,172.2,5.15,5.15,2.8,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,New Jersey,172.2,5.15,5.15,3.8,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,New Mexico,172.2,5.15,5.15,5.2,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,New York,172.2,5.15,5.15,4.7,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,North Carolina,172.2,5.15,5.15,3.4,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,North Dakota,172.2,5.15,5.15,3.0,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Ohio,172.2,5.15,5.15,4.2,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Oklahoma,172.2,5.15,5.15,3.1,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Oregon,172.2,6.5,5.15,5.0,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Pennsylvania,172.2,5.15,5.15,4.2,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Rhode Island,172.2,5.65,5.15,4.2,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,South Carolina,172.2,5.15,5.15,4.0,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,South Dakota,172.2,5.15,5.15,2.5,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Tennessee,172.2,5.15,5.15,3.8,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Texas,172.2,5.15,5.15,4.7,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Utah,172.2,5.15,5.15,3.1,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Vermont,172.2,5.75,5.15,2.8,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Virginia,172.2,5.15,5.15,2.6,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Washington,172.2,6.5,5.15,4.8,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,West Virginia,172.2,5.15,5.15,5.8,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Wisconsin,172.2,5.15,5.15,3.1,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2000,Wyoming,172.2,5.15,5.15,4.0,36334.90878,3.4,5.45,4.0,1.2,84.4,11.106
2001,Alabama,177.1,5.15,5.15,4.7,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Alaska,177.1,5.65,5.15,6.2,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Arizona,177.1,5.15,5.15,4.0,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Arkansas,177.1,5.15,5.15,4.3,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,California,177.1,6.25,5.15,4.8,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Colorado,177.1,5.15,5.15,2.7,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Connecticut,177.1,6.4,5.15,2.3,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Delaware,177.1,6.15,5.15,3.6,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,District of Columbia,177.1,6.15,5.15,5.9,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Florida,177.1,5.15,5.15,3.9,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Georgia,177.1,5.15,5.15,3.5,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Hawaii,177.1,5.25,5.15,4.1,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Idaho,177.1,5.15,5.15,4.7,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Illinois,177.1,5.15,5.15,4.9,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Indiana,177.1,5.15,5.15,3.3,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Iowa,177.1,5.15,5.15,3.0,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Kansas,177.1,5.15,5.15,4.0,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Kentucky,177.1,5.15,5.15,4.5,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Louisiana,177.1,5.15,5.15,5.5,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Maine,177.1,5.15,5.15,3.2,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Maryland,177.1,5.15,5.15,3.6,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Massachusetts,177.1,6.75,5.15,2.9,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Michigan,177.1,5.15,5.15,4.4,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Minnesota,177.1,5.15,5.15,3.3,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Mississippi,177.1,5.15,5.15,5.0,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Missouri,177.1,5.15,5.15,4.2,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Montana,177.1,5.15,5.15,4.6,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Nebraska,177.1,5.15,5.15,2.9,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Nevada,177.1,5.15,5.15,4.6,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,New Hampshire,177.1,5.15,5.15,2.8,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,New Jersey,177.1,5.15,5.15,3.7,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,New Mexico,177.1,5.15,5.15,5.0,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,New York,177.1,5.15,5.15,4.2,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,North Carolina,177.1,5.15,5.15,4.4,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,North Dakota,177.1,5.15,5.15,2.8,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Ohio,177.1,5.15,5.15,3.8,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Oklahoma,177.1,5.15,5.15,3.0,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Oregon,177.1,6.5,5.15,5.3,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Pennsylvania,177.1,5.15,5.15,4.3,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Rhode Island,177.1,6.15,5.15,4.0,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,South Carolina,177.1,5.15,5.15,4.1,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,South Dakota,177.1,5.15,5.15,2.7,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Tennessee,177.1,5.15,5.15,3.9,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Texas,177.1,5.15,5.15,4.1,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Utah,177.1,5.15,5.15,3.8,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Vermont,177.1,6.25,5.15,3.0,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Virginia,177.1,5.15,5.15,2.3,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Washington,177.1,6.72,5.15,5.4,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,West Virginia,177.1,5.15,5.15,5.3,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Wisconsin,177.1,5.15,5.15,3.8,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2001,Wyoming,177.1,5.15,5.15,3.7,37133.24281,1.6,5.98,4.2,-1.1,84.1,11.464
2002,Alabama,179.9,5.15,5.15,5.9,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Alaska,179.9,5.65,5.15,6.8,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Arizona,179.9,5.15,5.15,6.0,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Arkansas,179.9,5.15,5.15,5.4,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,California,179.9,6.75,5.15,6.6,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Colorado,179.9,5.15,5.15,5.7,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Connecticut,179.9,6.7,5.15,3.6,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Delaware,179.9,6.15,5.15,4.2,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,District of Columbia,179.9,6.15,5.15,7.2,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Florida,179.9,5.15,5.15,5.2,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Georgia,179.9,5.15,5.15,5.2,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Hawaii,179.9,5.75,5.15,4.7,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Idaho,179.9,5.15,5.15,5.8,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Illinois,179.9,5.15,5.15,6.3,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Indiana,179.9,5.15,5.15,5.4,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Iowa,179.9,5.15,5.15,3.9,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Kansas,179.9,5.15,5.15,5.0,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Kentucky,179.9,5.15,5.15,5.9,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Louisiana,179.9,5.15,5.15,6.2,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Maine,179.9,5.75,5.15,4.2,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Maryland,179.9,5.15,5.15,5.0,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Massachusetts,179.9,6.75,5.15,4.9,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Michigan,179.9,5.15,5.15,6.3,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Minnesota,179.9,5.15,5.15,4.6,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Mississippi,179.9,5.15,5.15,6.5,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Missouri,179.9,5.15,5.15,5.2,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Montana,179.9,5.15,5.15,4.7,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Nebraska,179.9,5.15,5.15,3.6,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Nevada,179.9,5.15,5.15,5.9,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,New Hampshire,179.9,5.15,5.15,4.1,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,New Jersey,179.9,5.15,5.15,5.4,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,New Mexico,179.9,5.15,5.15,5.4,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,New York,179.9,5.15,5.15,6.2,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,North Carolina,179.9,5.15,5.15,7.2,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,North Dakota,179.9,5.15,5.15,3.2,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Ohio,179.9,5.15,5.15,5.6,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Oklahoma,179.9,5.15,5.15,4.6,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Oregon,179.9,6.5,5.15,7.9,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Pennsylvania,179.9,5.15,5.15,5.5,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Rhode Island,179.9,6.15,5.15,4.8,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,South Carolina,179.9,5.15,5.15,6.3,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,South Dakota,179.9,5.15,5.15,3.4,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Tennessee,179.9,5.15,5.15,5.5,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Texas,179.9,5.15,5.15,6.1,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Utah,179.9,5.15,5.15,5.2,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Vermont,179.9,6.25,5.15,3.5,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Virginia,179.9,5.15,5.15,4.4,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Washington,179.9,6.9,5.15,7.0,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,West Virginia,179.9,5.15,5.15,6.1,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Wisconsin,179.9,5.15,5.15,5.4,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2002,Wyoming,179.9,5.15,5.15,3.9,38023.16111,2.4,1.73,5.7,3.7,83.5,11.905999999999999
2003,Alabama,184.0,5.15,5.15,5.9,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Alaska,184.0,7.15,5.15,7.5,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Arizona,184.0,5.15,5.15,6.0,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Arkansas,184.0,5.15,5.15,5.4,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,California,184.0,6.75,5.15,6.9,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Colorado,184.0,5.15,5.15,5.9,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Connecticut,184.0,6.9,5.15,5.2,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Delaware,184.0,6.15,5.15,4.4,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,District of Columbia,184.0,6.15,5.15,7.0,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Florida,184.0,5.15,5.15,4.7,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Georgia,184.0,5.15,5.15,5.3,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Hawaii,184.0,6.25,5.15,3.7,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Idaho,184.0,5.15,5.15,5.5,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Illinois,184.0,5.15,5.15,6.6,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Indiana,184.0,5.15,5.15,5.0,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Iowa,184.0,5.15,5.15,4.2,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Kansas,184.0,5.15,5.15,5.1,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Kentucky,184.0,5.15,5.15,6.0,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Louisiana,184.0,5.15,5.15,6.1,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Maine,184.0,6.25,5.15,5.0,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Maryland,184.0,5.15,5.15,4.7,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Massachusetts,184.0,6.75,5.15,5.6,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Michigan,184.0,5.15,5.15,6.5,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Minnesota,184.0,5.15,5.15,4.5,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Mississippi,184.0,5.15,5.15,6.4,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Missouri,184.0,5.15,5.15,5.4,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Montana,184.0,5.15,5.15,4.6,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Nebraska,184.0,5.15,5.15,3.8,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Nevada,184.0,5.15,5.15,5.5,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,New Hampshire,184.0,5.15,5.15,4.6,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,New Jersey,184.0,5.15,5.15,5.9,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,New Mexico,184.0,5.15,5.15,5.6,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,New York,184.0,5.15,5.15,6.3,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,North Carolina,184.0,5.15,5.15,6.8,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,North Dakota,184.0,5.15,5.15,3.5,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Ohio,184.0,5.15,5.15,6.0,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Oklahoma,184.0,5.15,5.15,5.1,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Oregon,184.0,6.9,5.15,7.6,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Pennsylvania,184.0,5.15,5.15,5.8,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Rhode Island,184.0,6.15,5.15,5.7,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,South Carolina,184.0,5.15,5.15,6.9,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,South Dakota,184.0,5.15,5.15,3.3,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Tennessee,184.0,5.15,5.15,5.1,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Texas,184.0,5.15,5.15,6.7,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Utah,184.0,5.15,5.15,5.8,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Vermont,184.0,6.25,5.15,4.4,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Virginia,184.0,5.15,5.15,4.4,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Washington,184.0,7.01,5.15,7.2,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,West Virginia,184.0,5.15,5.15,6.7,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Wisconsin,184.0,5.15,5.15,5.5,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2003,Wyoming,184.0,5.15,5.15,4.4,39496.48588,1.9,1.24,5.8,2.1,82.9,12.188
2004,Alabama,188.9,5.15,5.15,5.9,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Alaska,188.9,7.15,5.15,7.6,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Arizona,188.9,5.15,5.15,5.4,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Arkansas,188.9,5.15,5.15,5.7,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,California,188.9,6.75,5.15,6.6,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Colorado,188.9,5.15,5.15,5.8,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Connecticut,188.9,7.1,5.15,5.3,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Delaware,188.9,6.15,5.15,4.1,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,District of Columbia,188.9,6.15,5.15,7.4,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Florida,188.9,5.15,5.15,4.0,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Georgia,188.9,5.15,5.15,4.7,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Hawaii,188.9,6.25,5.15,3.7,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Idaho,188.9,5.15,5.15,5.2,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Illinois,188.9,5.5,5.15,6.4,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Indiana,188.9,5.15,5.15,5.3,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Iowa,188.9,5.15,5.15,4.4,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Kansas,188.9,5.15,5.15,5.6,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Kentucky,188.9,5.15,5.15,5.8,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Louisiana,188.9,5.15,5.15,5.8,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Maine,188.9,6.25,5.15,4.8,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Maryland,188.9,5.15,5.15,4.6,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Massachusetts,188.9,6.75,5.15,5.4,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Michigan,188.9,5.15,5.15,6.7,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Minnesota,188.9,5.15,5.15,4.8,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Mississippi,188.9,5.15,5.15,5.7,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Missouri,188.9,5.15,5.15,5.6,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Montana,188.9,5.15,5.15,4.7,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Nebraska,188.9,5.15,5.15,3.9,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Nevada,188.9,5.15,5.15,4.8,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,New Hampshire,188.9,5.15,5.15,4.2,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,New Jersey,188.9,5.15,5.15,5.4,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,New Mexico,188.9,5.15,5.15,5.8,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,New York,188.9,5.15,5.15,6.3,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,North Carolina,188.9,5.15,5.15,6.2,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,North Dakota,188.9,5.15,5.15,3.4,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Ohio,188.9,5.15,5.15,6.1,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Oklahoma,188.9,5.15,5.15,5.1,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Oregon,188.9,7.05,5.15,7.7,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Pennsylvania,188.9,5.15,5.15,5.4,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Rhode Island,188.9,6.75,5.15,5.5,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,South Carolina,188.9,5.15,5.15,7.2,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,South Dakota,188.9,5.15,5.15,3.5,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Tennessee,188.9,5.15,5.15,5.3,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Texas,188.9,5.15,5.15,6.3,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Utah,188.9,5.15,5.15,5.3,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Vermont,188.9,6.75,5.15,4.0,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Virginia,188.9,5.15,5.15,4.2,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Washington,188.9,7.16,5.15,6.8,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,West Virginia,188.9,5.15,5.15,6.1,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Wisconsin,188.9,5.15,5.15,5.2,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2004,Wyoming,188.9,5.15,5.15,4.1,41712.80107,3.3,1.0,5.7,2.3,82.8,12.459999999999999
2005,Alabama,195.3,5.15,5.15,5.0,44114.74778,3.4,2.28,5.3,4.3,82.7,12.35
